_id,name,slug,description,active,isSpecial,isFeatured,onHomepage,isSubCategory,imageUrl,coverImageUrl,icon,color,subCategories[0],subCategories[1],subCategories[2],subCategories[3],subCategories[4],subCategories[5],subCategories[6],subCategories[7],subCategories[8],subCategories[9],subCategories[10],subCategories[11],subCategories[12],subCategories[13],items[0],items[1],items[2],items[3],items[4],items[5],items[6],items[7],items[8],items[9],items[10],items[11],items[12],items[13],items[14],items[15],items[16],items[17],items[18],items[19],items[20],flashSaleDiscount,seo.url,seo.metaTitle,seo.metaDescription,displayOrder,createdAt,updatedAt,parentCategory
672378e9d4dc8d92e616936e,Protections Solaires et Bronzage,protections-solaires-et-bronzage,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731594228040.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:32:41.528Z,2024-11-14T14:23:48.150Z,67237754d4dc8d92e61692da
6723793ed4dc8d92e616939d,Soin Capillaires,Soins-Capillaires,,true,true,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730733074696.png,https://yalla.srv.tn/media/categories/covers/cover-b1_mobile-1736523415464.png,,,6723795dd4dc8d92e61693bb,67237978d4dc8d92e61693cc,6723798ad4dc8d92e61693dd,67237998d4dc8d92e61693ee,672379afd4dc8d92e616940b,672379f5d4dc8d92e6169451,672379dbd4dc8d92e6169440,,,,,,,,672eb65c5c04d7efe49313bb,672eb7565c04d7efe493146e,672eb7fd5c04d7efe4931523,672eb8935c04d7efe4931715,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:34:06.726Z,2025-01-10T15:36:55.576Z,67222b55d4dc8d92e61688f3
6723795dd4dc8d92e61693bb,Shampoing,shampoing,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731595490310.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:34:37.541Z,2024-11-14T14:44:50.413Z,6723793ed4dc8d92e616939d
67237978d4dc8d92e61693cc,Après Shampoing,apres-shampoing,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731595500779.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:35:04.838Z,2024-11-14T14:45:00.889Z,6723793ed4dc8d92e616939d
6723798ad4dc8d92e61693dd,Soins Capillaires,soins-capillaires,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731595677261.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:35:22.296Z,2024-11-14T14:47:57.372Z,6723793ed4dc8d92e616939d
67237998d4dc8d92e61693ee,Colorations Cheveux,colorations-cheveux,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731595691480.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:35:36.609Z,2024-11-14T14:48:11.581Z,6723793ed4dc8d92e616939d
672379afd4dc8d92e616940b,Brosses à Cheveux,brosses-a-cheveux,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731595712152.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:35:59.543Z,2024-11-14T14:48:32.258Z,6723793ed4dc8d92e616939d
672379dbd4dc8d92e6169440,Extensions & Perruques,extensions--perruques,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731595731032.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:36:43.685Z,2024-11-14T14:48:51.152Z,6723793ed4dc8d92e616939d
672379f5d4dc8d92e6169451,Sèche-Cheveux & Accessoires,seche-cheveux,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731595721077.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:37:09.672Z,2024-11-14T14:48:41.202Z,6723793ed4dc8d92e616939d
67237a2ed4dc8d92e61694c7,Maquillage,maquillage,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730733134566.png,https://yalla.srv.tn/media/categories/covers/cover-b7_mobile-1736522478916.png,,,67237c1cd4dc8d92e6169559,67237c3dd4dc8d92e6169572,67237c97d4dc8d92e6169594,67237c6cd4dc8d92e6169583,67237caad4dc8d92e61695a5,67237ce8d4dc8d92e61695d2,67237cf4d4dc8d92e61695e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:38:06.511Z,2025-01-10T15:21:19.037Z,67222b55d4dc8d92e61688f3
67237c1cd4dc8d92e6169559,Rouges à lèvres,rouges-a-levres-,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730384286999.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:46:20.251Z,2024-11-04T14:38:28.570Z,67237a2ed4dc8d92e61694c7
67237c3dd4dc8d92e6169572,Vernis à ongles,vernis-a-ongles-,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730384254628.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:46:53.806Z,2024-11-04T14:38:32.463Z,67237a2ed4dc8d92e61694c7
67237c6cd4dc8d92e6169583,Maquillage Yeux,maquillage-yeux,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731598130452.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:47:40.812Z,2024-11-14T15:28:50.557Z,67237a2ed4dc8d92e61694c7
67237c97d4dc8d92e6169594,Maquillage du teint,maquillage-du-teint,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731598116407.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:48:23.824Z,2024-11-14T15:28:36.519Z,67237a2ed4dc8d92e61694c7
67237caad4dc8d92e61695a5,Palettes,palettes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730384401312.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:48:42.738Z,2024-10-31T14:20:01.378Z,67237a2ed4dc8d92e61694c7
67237ce8d4dc8d92e61695d2,Outils & accessoires Beauté,outils--accessoires-beaute,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730384375811.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:49:44.319Z,2024-10-31T14:19:35.876Z,67237a2ed4dc8d92e61694c7
67237cf4d4dc8d92e61695e3,Démaquillants,demaquillants,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731598295656.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:49:56.880Z,2024-11-14T15:31:35.756Z,67237a2ed4dc8d92e61694c7
67237d13d4dc8d92e616964d,Parfums,parfums,,true,true,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730733101358.png,https://yalla.srv.tn/media/categories/covers/cover-b2_mobile-1736523354548.png,,,67237d22d4dc8d92e6169662,67237d2dd4dc8d92e6169673,6728f3ba5c04d7efe492dfc5,,,,,,,,,,,,672e6f023bca95d570ee6b14,672ed0515c04d7efe4932187,672ed0c75c04d7efe49322a5,672ed2335c04d7efe49323e7,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:50:27.822Z,2025-01-10T15:35:54.646Z,67222b55d4dc8d92e61688f3
67237d22d4dc8d92e6169662,Parfums Homme,parfums-homme,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:50:42.294Z,2024-10-31T12:51:25.342Z,67237d13d4dc8d92e616964d
67237d2dd4dc8d92e6169673,Parfums Femme,parfums-femme,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:50:53.832Z,2024-10-31T12:51:27.187Z,67237d13d4dc8d92e616964d
67237d3cd4dc8d92e6169684,Rasage & Epilation,rasage--epilation,,true,true,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730734151542.png,https://yalla.srv.tn/media/categories/covers/cover-men's-care_converted-1736523290168.png,,,67237d84d4dc8d92e61696d6,67237d8fd4dc8d92e61696e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:51:08.485Z,2025-01-10T15:34:50.263Z,67222b55d4dc8d92e61688f3
67237d84d4dc8d92e61696d6,Outils Rasage Femmes,outils-rasage-femmes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731598612596.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:52:20.605Z,2024-11-14T15:36:52.711Z,67237d3cd4dc8d92e6169684
67237d8fd4dc8d92e61696e7,Outils Rasage Hommes,outils-rasage-hommes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731598626647.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:52:31.814Z,2024-11-14T15:37:06.761Z,67237d3cd4dc8d92e6169684
67237dbad4dc8d92e6169732,Parapharmacie & Soins,parapharmacie--soins,,true,false,false,false,true,,,,,67237df3d4dc8d92e6169776,67237e01d4dc8d92e6169787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:53:14.214Z,2024-11-15T11:43:27.104Z,
67237df3d4dc8d92e6169776,Vitamines & Supplements,vitamines--supplements,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:54:11.059Z,2024-10-31T12:55:18.312Z,67237dbad4dc8d92e6169732
67237e01d4dc8d92e6169787,Nutrition Sportive,nutrition-sportive,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:54:25.714Z,2024-10-31T12:55:19.900Z,67237dbad4dc8d92e6169732
67237e1dd4dc8d92e6169798,déodorants & Antitranspirant,deodorants--antitranspirant,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730815628305.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:54:53.714Z,2024-11-05T14:07:08.367Z,67237754d4dc8d92e61692da
67237e53d4dc8d92e6169802,Soins Bucco-dentaires,soins-bucco-dentaires,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730735567281.png,,,,67237e65d4dc8d92e6169813,67237e7cd4dc8d92e6169835,67237e71d4dc8d92e6169824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:55:47.108Z,2024-11-14T20:49:50.237Z,67222b55d4dc8d92e61688f3
67237e65d4dc8d92e6169813,Dentifrice,dentifrice,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731597822713.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:56:05.592Z,2024-11-14T15:23:42.816Z,67237e53d4dc8d92e6169802
67237e71d4dc8d92e6169824,Brosse à Dents,brosse-a-dents,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731597853553.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:56:17.578Z,2024-11-14T15:24:13.656Z,67237e53d4dc8d92e6169802
67237e7cd4dc8d92e6169835,Bain de Bouche,bain-de-bouche,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731597845679.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:56:28.522Z,2024-11-14T15:24:05.804Z,67237e53d4dc8d92e6169802
67237e8fd4dc8d92e6169846,Blanchissement dentaire,blanchissement-dentaire,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:56:47.889Z,2024-11-14T20:49:50.396Z,
67237ed6d4dc8d92e616989c,Mode Homme,mode-homme,,true,true,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730383674222.png,,,,6728f41a5c04d7efe492dffe,6728f42c5c04d7efe492e012,6728f4355c04d7efe492e026,6728f4475c04d7efe492e03a,6728f4705c04d7efe492e04e,6728f4885c04d7efe492e062,6728f4955c04d7efe492e076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:57:58.044Z,2024-11-07T22:45:29.332Z,67222b87d4dc8d92e616890d
67237ee3d4dc8d92e61698ad,Mode Femme,mode-femme,,true,true,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730383683993.png,,,,672e26a85c04d7efe492fdc4,672e26b95c04d7efe492fdd8,672e271d5c04d7efe492fe3c,672e26d75c04d7efe492fe00,672e26cb5c04d7efe492fdec,672e27025c04d7efe492fe28,672e26f25c04d7efe492fe14,672e27625c04d7efe492fe91,672e27335c04d7efe492fe50,672e27895c04d7efe492fea5,672e27425c04d7efe492fe7b,672e27a45c04d7efe492feb9,672e29885c04d7efe4930024,672e299d5c04d7efe493003a,672e62ca5c04d7efe4930b68,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:58:11.271Z,2024-11-08T19:13:14.212Z,67222b87d4dc8d92e616890d
67237ef8d4dc8d92e61698be,Mode Enfant,mode-enfant,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730383702834.png,,,,6734df020be89c22b3ad5dc9,6734df0d0be89c22b3ad5e43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T12:58:32.398Z,2024-11-13T17:18:29.669Z,67222b87d4dc8d92e616890d
67237fd6d4dc8d92e61698fa,Télévisions,televisions,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731509031017.png,,,,67237ff6d4dc8d92e616990b,67238000d4dc8d92e616991c,67238015d4dc8d92e616992d,67238035d4dc8d92e616993e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:02:14.682Z,2024-11-13T14:43:51.210Z,672380acd4dc8d92e6169960
67237ff6d4dc8d92e616990b,TV LED & LCD,tv-led--lcd,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731511405075.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:02:46.665Z,2024-11-13T15:23:25.255Z,67237fd6d4dc8d92e61698fa
67238000d4dc8d92e616991c,Smart TV,smart-tv,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731511414836.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:02:56.404Z,2024-11-13T15:23:34.989Z,67237fd6d4dc8d92e61698fa
67238015d4dc8d92e616992d,Supports TV,supports-tv-,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731511426975.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:03:17.048Z,2024-11-13T15:23:47.132Z,67237fd6d4dc8d92e61698fa
67238035d4dc8d92e616993e,Télécommandes & Accessoires,telecommandes--accessoires,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731511437483.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:03:49.241Z,2024-11-13T15:23:57.663Z,67237fd6d4dc8d92e61698fa
672380acd4dc8d92e6169960,TV & Audio,tv--audio,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731426220978.png,,https://yalla.srv.tn/media/categories/icons/icon-1730382163580.png,,67237fd6d4dc8d92e61698fa,67238767d4dc8d92e61699e1,,,,,,,,,,,,,67446bbb5d9e29c22f0c0ec0,67446c5d5d9e29c22f0c11fc,67446caf5d9e29c22f0c1256,67446d035d9e29c22f0c12b0,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:05:48.809Z,2024-11-25T12:26:43.814Z,67222b7fd4dc8d92e6168900
67238767d4dc8d92e61699e1,Audio,audio,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731509048643.png,,,,67238778d4dc8d92e61699f2,67238791d4dc8d92e6169a03,672387a2d4dc8d92e6169a14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:34:31.754Z,2024-11-13T14:44:08.816Z,672380acd4dc8d92e6169960
67238778d4dc8d92e61699f2,Haut Parleurs,haut-parleurs,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731514081972.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:34:48.759Z,2024-11-13T16:08:02.129Z,67238767d4dc8d92e61699e1
67238791d4dc8d92e6169a03,Home Cinéma & Enceintes,home-cinema--enceintes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731514092009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:35:13.341Z,2024-11-13T16:08:12.189Z,67238767d4dc8d92e61699e1
672387a2d4dc8d92e6169a14,Accessoires Audio,accessoires-audio,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731514104620.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:35:30.309Z,2024-11-13T16:08:24.799Z,67238767d4dc8d92e61699e1
6723881dd4dc8d92e6169a6e,Montres,montres,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730383782526.png,,,,67238830d4dc8d92e6169a83,6723883ad4dc8d92e6169a94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:37:33.989Z,2024-10-31T14:09:42.608Z,67222b87d4dc8d92e616890d
67238830d4dc8d92e6169a83,Montres Homme,montres-homme,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730383794276.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:37:52.603Z,2024-10-31T14:09:54.339Z,6723881dd4dc8d92e6169a6e
6723883ad4dc8d92e6169a94,Montres Femme,montres-femme,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730383817103.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T13:38:02.618Z,2024-10-31T14:10:17.167Z,6723881dd4dc8d92e6169a6e
672396bfd4dc8d92e6169f45,Gaming,gaming,,true,true,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731420274489.png,,,,672396f7d4dc8d92e6169f65,67239737d4dc8d92e6169f76,67239757d4dc8d92e6169f87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T14:39:59.261Z,2024-11-12T14:04:34.968Z,67222b7fd4dc8d92e6168900
672396f7d4dc8d92e6169f65,Consoles,consoles,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731508521434.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T14:40:55.061Z,2024-11-13T14:35:21.642Z,672396bfd4dc8d92e6169f45
67239737d4dc8d92e6169f76,Accessoires Gaming,accessoires-gaming,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731508532989.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T14:41:59.608Z,2024-11-13T14:35:33.142Z,672396bfd4dc8d92e6169f45
67239757d4dc8d92e6169f87,Jeux Consoles & Pc,jeux-consoles--pc,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731508779268.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-10-31T14:42:31.864Z,2024-11-13T14:39:39.446Z,672396bfd4dc8d92e6169f45
6724c6a4d4dc8d92e616a0fc,Ordinateurs,ordinateurs,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731426196518.png,,,,6724c6c2d4dc8d92e616a10d,,,,,,,,,,,,,,6741bc9f5d9e29c22f0be1f6,6741bd2d5d9e29c22f0be3a7,6741bd8a5d9e29c22f0be42b,6741be1b5d9e29c22f0be4af,6741bf905d9e29c22f0be533,6741c5a95d9e29c22f0be5b7,6741c64c5d9e29c22f0bea05,6741c8725d9e29c22f0bec15,6741c9215d9e29c22f0bec99,6741c9755d9e29c22f0bed1d,6741c9c05d9e29c22f0beda1,6741ca025d9e29c22f0bee25,6741ca765d9e29c22f0beea9,6741cab25d9e29c22f0bef2d,6741cb3c5d9e29c22f0befb1,,,,,,,0,,,,0,2024-11-01T12:16:36.227Z,2024-11-23T12:31:56.276Z,67222b7fd4dc8d92e6168900
6724c6c2d4dc8d92e616a10d,Accessoires Informatique,accessoires-informatique,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:17:06.814Z,2024-11-14T14:23:51.704Z,6724c6a4d4dc8d92e616a0fc
6724c701d4dc8d92e616a11e,Imprimantes,imprimantes-,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731426209413.png,,,,,,,,,,,,,,,,,,6741c7235d9e29c22f0bea89,6741c76e5d9e29c22f0beb0d,6741c7b55d9e29c22f0beb91,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:18:09.147Z,2024-11-23T12:16:54.052Z,67222b7fd4dc8d92e6168900
6724c874d4dc8d92e616a218,Accessoires Intérieurs Auto,accessoires-interieurs-auto,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731686116706.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:24:20.359Z,2024-11-15T15:55:16.808Z,67222d96d4dc8d92e6168959
6724c890d4dc8d92e616a229,Accessoires Exterieurs,accessoires-exterieurs,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731686140968.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:24:48.756Z,2024-11-15T15:55:41.080Z,67222d96d4dc8d92e6168959
6724c910d4dc8d92e616a246,Entretien Auto & Moto,entretien-auto--moto,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731686150469.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:26:56.528Z,2024-11-15T15:55:50.566Z,67222d96d4dc8d92e6168959
6724cabad4dc8d92e616a282,Les essentiels,les-essentiels,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:34:02.097Z,2024-11-01T12:37:50.168Z,67222bc4d4dc8d92e616891a
6724cb37d4dc8d92e616a293,Petit Déjeuner,petit-dejeuner,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:36:07.130Z,2024-11-01T12:37:53.832Z,67222bc4d4dc8d92e616891a
6724cb6ad4dc8d92e616a2a4,Conserves,conserves,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731686565052.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:36:58.812Z,2024-11-15T16:02:45.157Z,67222bc4d4dc8d92e616891a
6724cb82d4dc8d92e616a2b5,Lessive,lessive,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731686554519.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:37:22.589Z,2024-11-15T16:02:34.639Z,67222bc4d4dc8d92e616891a
6724cb94d4dc8d92e616a2c6,Nettoyage Domestique,nettoyage-domestique,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:37:40.141Z,2024-11-01T12:38:01.101Z,67222bc4d4dc8d92e616891a
6724cc02d4dc8d92e616a316,Soins Personnels,soins-personnels,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-01T12:39:30.640Z,2024-11-01T12:39:42.987Z,67222bc4d4dc8d92e616891a
6728f3ba5c04d7efe492dfc5,Parfums Enfants,parfums-enfants,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:18:02.669Z,2024-11-04T16:18:13.615Z,67237d13d4dc8d92e616964d
6728f41a5c04d7efe492dffe,T-shirts & Polos,t-shirts--polos,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730737384641.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:19:38.694Z,2024-11-04T16:23:04.706Z,67237ed6d4dc8d92e616989c
6728f42c5c04d7efe492e012,Pulls & Gilets,pulls--gilets,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730737394848.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:19:56.069Z,2024-11-04T16:23:14.917Z,67237ed6d4dc8d92e616989c
6728f4355c04d7efe492e026,Pantalons,pantalons,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730737413253.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:20:05.152Z,2024-11-04T16:23:33.324Z,67237ed6d4dc8d92e616989c
6728f4475c04d7efe492e03a,Lunettes,lunettes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730737428504.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:20:23.252Z,2024-11-04T16:23:48.571Z,67237ed6d4dc8d92e616989c
6728f4705c04d7efe492e04e,Hoodies & Sweatshirts,hoodies--sweatshirts,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730737445758.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:21:04.621Z,2024-11-04T16:24:05.827Z,67237ed6d4dc8d92e616989c
6728f4885c04d7efe492e062,Vêtements de sports,vetements-de-sports,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730737461813.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:21:28.810Z,2024-11-04T16:24:21.882Z,67237ed6d4dc8d92e616989c
6728f4955c04d7efe492e076,Vestes,vestes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1730737474867.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-04T16:21:41.331Z,2024-11-04T16:24:34.930Z,67237ed6d4dc8d92e616989c
672e26a85c04d7efe492fdc4,Tops,tops,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078133702.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:56:40.400Z,2024-11-08T15:02:13.799Z,67237ee3d4dc8d92e61698ad
